gatId,gatIdGr,street,houseNo,eldership,place,longitude,latitude,fullAddress,geometry,traffic_noise,railway_noise,airport_noise,heating_score
50670,1878,Pagubės Sodų 11-oji g.,14,Verkiai,Vilnius,25.3167,54.80486,Pagubės Sodų 11-oji g. 14,POINT (25.3167 54.80486),0-34,0-34,40-44,
22042,189,A. Vivulskio g.,12A,Naujamiestis,Vilnius,25.2687,54.67903,A. Vivulskio g. 12A,POINT (25.2687 54.67903),40-44,0-34,0-34,7.0
22452,619,Viršuliškių g.,97,Viršuliškės,Vilnius,25.23123,54.70524,Viršuliškių g. 97,POINT (25.23123 54.70524),60-64,0-34,0-34,7.0
22197,350,Mokyklos g.,8,Verkiai,Vilnius,25.27654,54.74486,Mokyklos g. 8,POINT (25.27654 54.74486),55-59,0-34,0-34,
22189,341,Mildos g.,35,Antakalnis,Vilnius,25.31867,54.69582,Mildos g. 35,POINT (25.31867 54.69582),35-39,0-34,50-54,
22475,643,Įsruties g.,12,Pilaitė,Vilnius,25.1823,54.70491,Įsruties g. 12,POINT (25.1823 54.70491),0-34,0-34,0-34,7.0
22393,555,Tujų g.,21,Viršuliškės,Vilnius,25.22696,54.70376,Tujų g. 21,POINT (25.22696 54.70376),60-64,0-34,0-34,6.0
21923,67,Blindžių g.,25,Žvėrynas,Vilnius,25.2371,54.69643,Blindžių g. 25,POINT (25.2371 54.69643),45-49,0-34,0-34,
22180,332,Medžiotojų g.,46,Antakalnis,Vilnius,25.32664,54.71957,Medžiotojų g. 46,POINT (25.32664 54.71957),45-49,0-34,45-49,
49290,2096,Kryžiokų g.,111A,Verkiai,Vilnius,25.36314,54.7926,Kryžiokų g. 111A,POINT (25.36314 54.7926),0-34,0-34,40-44,
48860,1587,P. Smuglevičiaus g.,39,Verkiai,Vilnius,25.27662,54.73771,P. Smuglevičiaus g. 39,POINT (25.27662 54.73771),45-49,0-34,0-34,
22257,412,V. Druskio g.,4,Karoliniškės,Vilnius,25.20344,54.68538,V. Druskio g. 4,POINT (25.20344 54.68538),45-49,0-34,0-34,
53676,2429,Kelmijos Sodų 19-oji g.,12,Naujininkai,Vilnius,25.25384,54.60338,Kelmijos Sodų 19-oji g. 12,POINT (25.25384 54.60338),0-34,40-44,60-64,
22235,390,Palydovo g.,141,Naujoji Vilnia,Vilnius,25.40809,54.7089,Palydovo g. 141,POINT (25.40809 54.7089),0-34,0-34,0-34,
21926,70,Briedžių g.,4,Naujoji Vilnia,Vilnius,25.39846,54.70113,Briedžių g. 4,POINT (25.39846 54.70113),0-34,40-44,0-34,
61728,2656,Vėtrungių g.,3,Fabijoniškės,Vilnius,25.23791,54.73266,Vėtrungių g. 3,POINT (25.23791 54.73266),55-59,0-34,0-34,7.0
22522,692,Žiogų g.,13,Rasos,Vilnius,25.32227,54.68664,Žiogų g. 13,POINT (25.32227 54.68664),55-59,40-44,55-59,
22530,702,Žvirgždyno g.,20,Senamiestis,Vilnius,25.30846,54.68122,Žvirgždyno g. 20,POINT (25.30846 54.68122),55-59,40-44,50-54,
53364,2273,Rudausių Sodų 6-oji g.,12,Antakalnis,Vilnius,25.3684,54.76067,Rudausių Sodų 6-oji g. 12,POINT (25.3684 54.76067),50-54,0-34,45-49,
53732,2457,Kelmijos Sodų 47-oji g.,16,Naujininkai,Vilnius,25.2578,54.60154,Kelmijos Sodų 47-oji g. 16,POINT (25.2578 54.60154),0-34,40-44,60-64,
22089,238,Keramikų g.,58,Antakalnis,Vilnius,25.36781,54.72916,Keramikų g. 58,POINT (25.36781 54.72916),0-34,0-34,50-54,
53720,2451,Kelmijos Sodų 41-oji g.,54,Naujininkai,Vilnius,25.2486,54.59209,Kelmijos Sodų 41-oji g. 54,POINT (25.2486 54.59209),0-34,45-49,0-34,
55078,2534,Eglinės Sodų 1-oji g.,3,Naujoji Vilnia,Vilnius,25.44408,54.70699,Eglinės Sodų 1-oji g. 3,POINT (25.44408 54.70699),0-34,40-44,0-34,
21997,141,Gelvonų g.,58,Šeškinė,Vilnius,25.25443,54.71805,Gelvonų g. 58,POINT (25.25443 54.71805),50-54,0-34,0-34,8.0
22401,563,Tverečiaus g.,3,Antakalnis,Vilnius,25.31883,54.71638,Tverečiaus g. 3,POINT (25.31883 54.71638),50-54,0-34,45-49,8.0
61728,2656,Vėtrungių g.,17,Fabijoniškės,Vilnius,25.23988,54.73441,Vėtrungių g. 17,POINT (25.23988 54.73441),40-44,0-34,0-34,
22359,519,Strielčiukų g.,8,Naujoji Vilnia,Vilnius,25.39632,54.68271,Strielčiukų g. 8,POINT (25.39632 54.68271),35-39,40-44,0-34,
21884,23,Antakalnio g.,87,Antakalnis,Vilnius,25.31703,54.71726,Antakalnio g. 87,POINT (25.31703 54.71726),65-69,0-34,45-49,8.0
22124,273,Lakštingalų g.,4,Antakalnis,Vilnius,25.32605,54.73064,Lakštingalų g. 4,POINT (25.32605 54.73064),50-54,0-34,45-49,
29261,875,Birželio 23-iosios g.,13,Naujamiestis,Vilnius,25.26248,54.67575,Birželio 23-iosios g. 13,POINT (25.26248 54.67575),40-44,0-34,0-34,4.0
22067,215,Kaltanėnų g.,13,Šnipiškės,Vilnius,25.28158,54.7053,Kaltanėnų g. 13,POINT (25.28158 54.7053),55-59,0-34,0-34,0.0
21950,94,Didlaukio g.,28,Verkiai,Vilnius,25.27521,54.72815,Didlaukio g. 28,POINT (25.27521 54.72815),50-54,0-34,0-34,8.0
53840,2511,Viršupio Sodų 13-oji g.,40,Antakalnis,Vilnius,25.36279,54.71517,Viršupio Sodų 13-oji g. 40,POINT (25.36279 54.71517),0-34,0-34,45-49,
50104,1748,Bajorų Sodų 33-ioji g.,13,Verkiai,Vilnius,25.24529,54.76158,Bajorų Sodų 33-ioji g. 13,POINT (25.24529 54.76158),0-34,0-34,35-39,
22328,487,Savanorių pr.,67,Vilkpėdė,Vilnius,25.23688,54.66728,Savanorių pr. 67,POINT (25.23688 54.66728),70-74,40-44,0-34,
22405,568,Ūmėdžių g.,65,Vilkpėdė,Vilnius,25.20806,54.64103,Ūmėdžių g. 65,POINT (25.20806 54.64103),50-54,35-39,0-34,
22209,364,Naugarduko g.,5,Senamiestis,Vilnius,25.27668,54.67752,Naugarduko g. 5,POINT (25.27668 54.67752),35-39,0-34,35-39,
53826,2504,Viršupio Sodų 6-oji g.,14,Antakalnis,Vilnius,25.35849,54.7105,Viršupio Sodų 6-oji g. 14,POINT (25.35849 54.7105),0-34,0-34,50-54,
22287,446,Ramunių g.,4,Rasos,Vilnius,25.31369,54.674,Ramunių g. 4,POINT (25.31369 54.674),50-54,35-39,60-64,
22134,284,Lentvario g.,18,Paneriai,Vilnius,25.14169,54.64339,Lentvario g. 18,POINT (25.14169 54.64339),50-54,45-49,0-34,
53778,2480,Kelmijos Sodų 70-oji g.,1,Naujininkai,Vilnius,25.26402,54.59533,Kelmijos Sodų 70-oji g. 1,POINT (25.26402 54.59533),0-34,40-44,60-64,
30990,916,A. Mackaus g.,3,Verkiai,Vilnius,25.25106,54.7431,A. Mackaus g. 3,POINT (25.25106 54.7431),45-49,0-34,0-34,
53646,2414,Kelmijos Sodų 4-oji g.,10,Naujininkai,Vilnius,25.2432,54.6082,Kelmijos Sodų 4-oji g. 10,POINT (25.2432 54.6082),0-34,45-49,45-49,
24726,775,Pilnaties g.,5,Verkiai,Vilnius,25.35648,54.77273,Pilnaties g. 5,POINT (25.35648 54.77273),0-34,0-34,40-44,
67018,2738,Arimų Sodų 10-oji g.,40,Naujoji Vilnia,Vilnius,25.43721,54.70448,Arimų Sodų 10-oji g. 40,POINT (25.43721 54.70448),40-44,40-44,0-34,
22512,681,Žalioji g.,23,Žvėrynas,Vilnius,25.24275,54.69706,Žalioji g. 23,POINT (25.24275 54.69706),45-49,0-34,0-34,
69292,540,Vokės Sodų 1-oji g. (Grigiškės),50,Grigiškės,Grigiškės,25.07484,54.68275,Vokės Sodų 1-oji g. 50,POINT (25.07484 54.68275),40-44,0-34,0-34,
22189,341,Mildos g.,11,Antakalnis,Vilnius,25.31374,54.69522,Mildos g. 11,POINT (25.31374 54.69522),45-49,0-34,50-54,5.0
53700,2441,Kelmijos Sodų 31-oji g.,32,Naujininkai,Vilnius,25.25397,54.5977,Kelmijos Sodų 31-oji g. 32,POINT (25.25397 54.5977),0-34,45-49,60-64,
21949,93,Deltuvos g.,25,Šeškinė,Vilnius,25.25051,54.70681,Deltuvos g. 25,POINT (25.25051 54.70681),50-54,0-34,0-34,
49956,1674,Balsių Sodų 1-oji g.,21,Verkiai,Vilnius,25.34449,54.78365,Balsių Sodų 1-oji g. 21,POINT (25.34449 54.78365),0-34,0-34,40-44,
22362,522,Subačiaus g.,143,Rasos,Vilnius,25.32466,54.67148,Subačiaus g. 143,POINT (25.32466 54.67148),0-34,55-59,50-54,
21970,114,Eišiškių pl.,201,Naujininkai,Vilnius,25.22946,54.61837,Eišiškių pl. 201,POINT (25.22946 54.61837),60-64,45-49,35-39,
50300,1770,Delčios g.,59,Verkiai,Vilnius,25.35565,54.77277,Delčios g. 59,POINT (25.35565 54.77277),0-34,0-34,40-44,
24565,526,Gėlių g. (Grigiškės),1,Grigiškės,Grigiškės,25.08474,54.6679,Gėlių g. 1,POINT (25.08474 54.6679),50-54,0-34,35-39,
22508,677,Švyturio g.,5,Antakalnis,Vilnius,25.31748,54.71355,Švyturio g. 5,POINT (25.31748 54.71355),50-54,0-34,45-49,0.0
49974,1683,Balsių Sodų 10-oji g.,55,Verkiai,Vilnius,25.34737,54.7914,Balsių Sodų 10-oji g. 55,POINT (25.34737 54.7914),0-34,0-34,40-44,
50400,1810,Birelių Sodų 4-oji g.,14,Verkiai,Vilnius,25.32287,54.82047,Birelių Sodų 4-oji g. 14,POINT (25.32287 54.82047),0-34,0-34,45-49,
22368,529,Sėlių g.,8,Žvėrynas,Vilnius,25.25508,54.69649,Sėlių g. 8,POINT (25.25508 54.69649),55-59,0-34,0-34,
50750,1918,Krakiškių Sodų 16-oji g.,58,Verkiai,Vilnius,25.34388,54.79654,Krakiškių Sodų 16-oji g. 58,POINT (25.34388 54.79654),0-34,0-34,40-44,
22242,397,Paplaujos g.,15,Rasos,Vilnius,25.3154,54.67937,Paplaujos g. 15,POINT (25.3154 54.67937),60-64,35-39,55-59,
48884,1599,Obelų g.,18,Verkiai,Vilnius,25.28256,54.7357,Obelų g. 18,POINT (25.28256 54.7357),45-49,0-34,0-34,
50658,1872,Pagubės Sodų 5-oji g.,26,Verkiai,Vilnius,25.32362,54.80327,Pagubės Sodų 5-oji g. 26,POINT (25.32362 54.80327),0-34,0-34,40-44,
22375,536,Taikos g.,39A,Justiniškės,Vilnius,25.22918,54.72107,Taikos g. 39A,POINT (25.22918 54.72107),50-54,0-34,0-34,
48812,2092,Vilkeliškių g.,5,Pilaitė,Vilnius,25.15592,54.70175,Vilkeliškių g. 5,POINT (25.15592 54.70175),0-34,0-34,0-34,
22217,372,Nugalėtojų g.,19,Antakalnis,Vilnius,25.34165,54.7333,Nugalėtojų g. 19,POINT (25.34165 54.7333),55-59,0-34,45-49,
22077,225,Kareivių g.,10,Žirmūnai,Vilnius,25.29768,54.71864,Kareivių g. 10,POINT (25.29768 54.71864),65-69,0-34,35-39,
55080,2535,Eglinės Sodų g.,21,Naujoji Vilnia,Vilnius,25.44697,54.705,Eglinės Sodų g. 21,POINT (25.44697 54.705),35-39,45-49,0-34,
53288,2235,Mileišiškių Sodų 3-ioji g.,8,Antakalnis,Vilnius,25.34261,54.71576,Mileišiškių Sodų 3-ioji g. 8,POINT (25.34261 54.71576),0-34,0-34,50-54,
48860,1587,P. Smuglevičiaus g.,3,Verkiai,Vilnius,25.27708,54.7366,P. Smuglevičiaus g. 3,POINT (25.27708 54.7366),50-54,0-34,0-34,
24697,744,Austėjos g.,69,Verkiai,Vilnius,25.35226,54.78618,Austėjos g. 69,POINT (25.35226 54.78618),0-34,0-34,40-44,
53352,2267,Rokantiškių Sodų 10-oji g.,10,Antakalnis,Vilnius,25.37305,54.70777,Rokantiškių Sodų 10-oji g. 10,POINT (25.37305 54.70777),0-34,35-39,40-44,
22303,462,Rudens g.,27,Antakalnis,Vilnius,25.31676,54.68997,Rudens g. 27,POINT (25.31676 54.68997),40-44,0-34,55-59,
22452,619,Viršuliškių g.,28A,Viršuliškės,Vilnius,25.22278,54.70985,Viršuliškių g. 28A,POINT (25.22278 54.70985),55-59,0-34,0-34,
50668,1877,Pagubės Sodų 10-oji g.,1,Verkiai,Vilnius,25.32028,54.80501,Pagubės Sodų 10-oji g. 1,POINT (25.32028 54.80501),0-34,0-34,40-44,
50284,1762,Babinių Sodų 10-oji g.,35,Verkiai,Vilnius,25.34848,54.76988,Babinių Sodų 10-oji g. 35,POINT (25.34848 54.76988),0-34,0-34,40-44,
22408,571,Upytės g.,20,Šeškinė,Vilnius,25.25157,54.70656,Upytės g. 20,POINT (25.25157 54.70656),55-59,0-34,0-34,
49130,1997,Visalaukio g.,42,Verkiai,Vilnius,25.35299,54.77287,Visalaukio g. 42,POINT (25.35299 54.77287),0-34,0-34,40-44,
22398,560,Žaliųjų Ežerų g.,132,Verkiai,Vilnius,25.3349,54.77644,Žaliųjų Ežerų g. 132,POINT (25.3349 54.77644),0-34,0-34,40-44,
53752,2467,Kelmijos Sodų 57-oji g.,36,Naujininkai,Vilnius,25.26533,54.60419,Kelmijos Sodų 57-oji g. 36,POINT (25.26533 54.60419),0-34,40-44,65-69,
53804,2493,Kelmijos Sodų 83-ioji g.,13,Naujininkai,Vilnius,25.26538,54.60286,Kelmijos Sodų 83-ioji g. 13,POINT (25.26538 54.60286),0-34,45-49,65-69,
22294,453,Riovonių g.,53B,Vilkpėdė,Vilnius,25.2367,54.64937,Riovonių g. 53B,POINT (25.2367 54.64937),35-39,55-59,0-34,
50346,1793,Sakalaičių Sodų 4-oji g.,18,Naujininkai,Vilnius,25.26754,54.6131,Sakalaičių Sodų 4-oji g. 18,POINT (25.26754 54.6131),0-34,40-44,70-74,
22524,694,Žirmūnų g.,59,Žirmūnai,Vilnius,25.30936,54.71703,Žirmūnų g. 59,POINT (25.30936 54.71703),45-49,0-34,40-44,8.0
24713,761,Laimos g.,1,Verkiai,Vilnius,25.35337,54.77341,Laimos g. 1,POINT (25.35337 54.77341),0-34,0-34,40-44,
22115,264,Kviečių g.,15,Verkiai,Vilnius,25.27354,54.74251,Kviečių g. 15,POINT (25.27354 54.74251),45-49,0-34,0-34,
22056,203,Justiniškių g.,30,Justiniškės,Vilnius,25.2179,54.7135,Justiniškių g. 30,POINT (25.2179 54.7135),65-69,0-34,0-34,7.0
21994,138,Geležinė g.,5,Rasos,Vilnius,25.30803,54.66967,Geležinė g. 5,POINT (25.30803 54.66967),45-49,50-54,60-64,
59144,2567,Rokantiškių Sodų 17-oji g.,20,Antakalnis,Vilnius,25.3701,54.71013,Rokantiškių Sodų 17-oji g. 20,POINT (25.3701 54.71013),0-34,0-34,45-49,
22320,479,Salininkų g.,191A,Naujininkai,Vilnius,25.25643,54.60694,Salininkų g. 191A,POINT (25.25643 54.60694),0-34,0-34,60-64,
21911,53,Barboros Radvilaitės g.,8,Senamiestis,Vilnius,25.29552,54.68488,Barboros Radvilaitės g. 8,POINT (25.29552 54.68488),40-44,0-34,40-44,
22485,653,Šeškinės g.,30A,Šeškinė,Vilnius,25.24331,54.71565,Šeškinės g. 30A,POINT (25.24331 54.71565),65-69,0-34,0-34,
22171,323,Maišiagalos g.,13,Šnipiškės,Vilnius,25.28241,54.70867,Maišiagalos g. 13,POINT (25.28241 54.70867),50-54,0-34,0-34,
22396,558,Tuputiškių g.,4,Naujoji Vilnia,Vilnius,25.34919,54.67747,Tuputiškių g. 4,POINT (25.34919 54.67747),0-34,60-64,40-44,
22495,664,Šilėnų g.,41,Antakalnis,Vilnius,25.42798,54.74945,Šilėnų g. 41,POINT (25.42798 54.74945),0-34,0-34,35-39,
49208,2006,Kryžiokų Sodų 9-oji g.,155,Verkiai,Vilnius,25.36366,54.78306,Kryžiokų Sodų 9-oji g. 155,POINT (25.36366 54.78306),0-34,0-34,40-44,
49186,1638,V. Kuzmos g.,28,Verkiai,Vilnius,25.28988,54.75842,V. Kuzmos g. 28,POINT (25.28988 54.75842),40-44,0-34,35-39,
50620,1853,Daniliškių g.,11,Paneriai,Vilnius,25.13231,54.60778,Daniliškių g. 11,POINT (25.13231 54.60778),0-34,40-44,0-34,
22066,214,Kalno g.,46,Naujoji Vilnia,Vilnius,25.39302,54.70279,Kalno g. 46,POINT (25.39302 54.70279),0-34,35-39,35-39,
22375,536,Taikos g.,147,Justiniškės,Vilnius,25.21361,54.71619,Taikos g. 147,POINT (25.21361 54.71619),0-34,0-34,0-34,8.0
22212,367,Naujininkų g.,20,Rasos,Vilnius,25.291,54.66655,Naujininkų g. 20,POINT (25.291 54.66655),35-39,40-44,45-49,
24717,765,A. Liobytės g.,4,Naujoji Vilnia,Vilnius,25.42277,54.70761,A. Liobytės g. 4,POINT (25.42277 54.70761),0-34,0-34,0-34,
22297,456,Rinktinės g.,19,Žirmūnai,Vilnius,25.29109,54.69729,Rinktinės g. 19,POINT (25.29109 54.69729),50-54,0-34,35-39,5.0
49130,1997,Visalaukio g.,82,Verkiai,Vilnius,25.35683,54.77135,Visalaukio g. 82,POINT (25.35683 54.77135),0-34,0-34,40-44,
24724,773,Numėjos g.,27,Verkiai,Vilnius,25.36398,54.77609,Numėjos g. 27,POINT (25.36398 54.77609),0-34,0-34,45-49,
24259,711,S. Batoro g.,13,Rasos,Vilnius,25.34479,54.69092,S. Batoro g. 13,POINT (25.34479 54.69092),60-64,35-39,50-54,
49290,2096,Kryžiokų g.,241,Verkiai,Vilnius,25.3646,54.78814,Kryžiokų g. 241,POINT (25.3646 54.78814),0-34,0-34,40-44,
24697,744,Austėjos g.,16,Verkiai,Vilnius,25.34746,54.7802,Austėjos g. 16,POINT (25.34746 54.7802),0-34,0-34,40-44,
59138,2564,Eišiškių Sodų 16-oji g.,7,Naujininkai,Vilnius,25.25398,54.62397,Eišiškių Sodų 16-oji g. 7,POINT (25.25398 54.62397),50-54,35-39,45-49,
69170,2796,Padvarės g.,47,Verkiai,Vilnius,25.28972,54.79574,Padvarės g. 47,POINT (25.28972 54.79574),0-34,0-34,35-39,
53830,2506,Viršupio Sodų 8-oji g.,10,Antakalnis,Vilnius,25.3582,54.71332,Viršupio Sodų 8-oji g. 10,POINT (25.3582 54.71332),0-34,0-34,50-54,
21936,80,Burbiškių g.,3,Naujininkai,Vilnius,25.25674,54.6581,Burbiškių g. 3,POINT (25.25674 54.6581),55-59,40-44,35-39,
48868,1591,Kalvarijų Sodų 2-oji g.,5,Verkiai,Vilnius,25.28109,54.73051,Kalvarijų Sodų 2-oji g. 5,POINT (25.28109 54.73051),55-59,0-34,0-34,
50314,1777,Babinių Sodų 25-oji g.,14,Verkiai,Vilnius,25.35822,54.77203,Babinių Sodų 25-oji g. 14,POINT (25.35822 54.77203),0-34,0-34,40-44,
59086,2546,Pavilnionių g.,41,Pašilaičiai,Vilnius,25.21584,54.73601,Pavilnionių g. 41,POINT (25.21584 54.73601),45-49,0-34,0-34,4.0
50314,1777,Babinių Sodų 25-oji g.,15,Verkiai,Vilnius,25.35939,54.7731,Babinių Sodų 25-oji g. 15,POINT (25.35939 54.7731),0-34,0-34,45-49,
22272,430,Pramonės g.,169,Naujoji Vilnia,Vilnius,25.44718,54.69396,Pramonės g. 169,POINT (25.44718 54.69396),70-74,65-69,0-34,0.0
21889,28,Arimų g.,21,Naujoji Vilnia,Vilnius,25.43448,54.69692,Arimų g. 21,POINT (25.43448 54.69692),55-59,65-69,0-34,
53698,2440,Kelmijos Sodų 30-oji g.,5,Naujininkai,Vilnius,25.25169,54.60007,Kelmijos Sodų 30-oji g. 5,POINT (25.25169 54.60007),0-34,45-49,60-64,
22530,702,Žvirgždyno g.,11,Senamiestis,Vilnius,25.30765,54.68117,Žvirgždyno g. 11,POINT (25.30765 54.68117),55-59,40-44,50-54,
50308,1774,Lygiadienio g.,10,Verkiai,Vilnius,25.35608,54.77006,Lygiadienio g. 10,POINT (25.35608 54.77006),0-34,0-34,40-44,
53508,2345,Rodūnios Sodų 12-oji g.,6,Naujininkai,Vilnius,25.2753,54.62635,Rodūnios Sodų 12-oji g. 6,POINT (25.2753 54.62635),0-34,40-44,65-69,
53486,2334,Rodūnios Sodų 1-oji g.,10,Naujininkai,Vilnius,25.2765,54.6317,Rodūnios Sodų 1-oji g. 10,POINT (25.2765 54.6317),55-59,40-44,55-59,
28283,850,Šalnos g.,7,Lazdynai,Vilnius,25.18468,54.66098,Šalnos g. 7,POINT (25.18468 54.66098),45-49,35-39,0-34,
22217,372,Nugalėtojų g.,13,Antakalnis,Vilnius,25.34044,54.73283,Nugalėtojų g. 13,POINT (25.34044 54.73283),55-59,0-34,45-49,
22524,694,Žirmūnų g.,39,Žirmūnai,Vilnius,25.30608,54.71395,Žirmūnų g. 39,POINT (25.30608 54.71395),60-64,0-34,40-44,6.0
50080,1736,Bajorų Sodų 21-oji g.,1,Verkiai,Vilnius,25.24751,54.76259,Bajorų Sodų 21-oji g. 1,POINT (25.24751 54.76259),0-34,0-34,35-39,
22068,216,Kalvarijų g.,77,Šnipiškės,Vilnius,25.28393,54.7029,Kalvarijų g. 77,POINT (25.28393 54.7029),70-74,0-34,35-39,0.0
22004,148,Giedraičių g.,68,Šnipiškės,Vilnius,25.28051,54.70722,Giedraičių g. 68,POINT (25.28051 54.70722),45-49,0-34,0-34,
22540,1349,Mokslininkų g.,1A,Verkiai,Vilnius,25.26766,54.75414,Mokslininkų g. 1A,POINT (25.26766 54.75414),60-64,0-34,35-39,
22398,560,Žaliųjų Ežerų g.,19,Verkiai,Vilnius,25.28844,54.7514,Žaliųjų Ežerų g. 19,POINT (25.28844 54.7514),60-64,0-34,35-39,
50334,1787,Gurių Sodų 2-oji g.,11,Naujoji Vilnia,Vilnius,25.33952,54.66053,Gurių Sodų 2-oji g. 11,POINT (25.33952 54.66053),0-34,0-34,35-39,
22209,364,Naugarduko g.,14,Naujamiestis,Vilnius,25.27615,54.67691,Naugarduko g. 14,POINT (25.27615 54.67691),35-39,0-34,35-39,7.0
21945,89,Dariaus ir Girėno g.,73,Naujininkai,Vilnius,25.27356,54.64385,Dariaus ir Girėno g. 73,POINT (25.27356 54.64385),75-79,40-44,45-49,9.0
22083,232,Kazbėjų g.,31,Paneriai,Vilnius,25.13699,54.6196,Kazbėjų g. 31,POINT (25.13699 54.6196),45-49,45-49,0-34,
22224,379,P. Vileišio g.,27A,Antakalnis,Vilnius,25.31313,54.71273,P. Vileišio g. 27A,POINT (25.31313 54.71273),50-54,0-34,45-49,0.0
22518,687,Žemynos g.,1,Pašilaičiai,Vilnius,25.23159,54.72576,Žemynos g. 1,POINT (25.23159 54.72576),60-64,0-34,0-34,6.0
21927,71,Brolių g.,10,Naujininkai,Vilnius,25.2704,54.663,Brolių g. 10,POINT (25.2704 54.663),45-49,35-39,35-39,
50750,1918,Krakiškių Sodų 16-oji g.,69,Verkiai,Vilnius,25.34151,54.79623,Krakiškių Sodų 16-oji g. 69,POINT (25.34151 54.79623),0-34,0-34,40-44,
24543,506,Paupio g. (Grigiškės),13,Grigiškės,Grigiškės,25.07698,54.6761,Paupio g. 13,POINT (25.07698 54.6761),60-64,0-34,0-34,
53776,2479,Kelmijos Sodų 69-oji g.,38,Naujininkai,Vilnius,25.26276,54.59364,Kelmijos Sodų 69-oji g. 38,POINT (25.26276 54.59364),0-34,45-49,60-64,
24565,526,Gėlių g. (Grigiškės),21,Grigiškės,Grigiškės,25.08431,54.6661,Gėlių g. 21,POINT (25.08431 54.6661),45-49,35-39,35-39,
26742,2028,Vaikų g.,23,Naujininkai,Vilnius,25.26162,54.61078,Vaikų g. 23,POINT (25.26162 54.61078),0-34,40-44,65-69,6.0
21884,23,Antakalnio g.,63A,Antakalnis,Vilnius,25.31673,54.7126,Antakalnio g. 63A,POINT (25.31673 54.7126),50-54,0-34,45-49,
22492,660,Šilo g.,27,Antakalnis,Vilnius,25.32103,54.70304,Šilo g. 27,POINT (25.32103 54.70304),0-34,0-34,50-54,5.0
30989,915,B. Krivicko g.,10A,Verkiai,Vilnius,25.24541,54.74986,B. Krivicko g. 10A,POINT (25.24541 54.74986),0-34,0-34,0-34,
22306,465,Rugių g.,1,Verkiai,Vilnius,25.27482,54.74124,Rugių g. 1,POINT (25.27482 54.74124),55-59,0-34,0-34,5.0
28292,859,Zanavykų g.,3,Naujininkai,Vilnius,25.28197,54.66637,Zanavykų g. 3,POINT (25.28197 54.66637),40-44,45-49,40-44,6.0
22475,643,Įsruties g.,28,Pilaitė,Vilnius,25.18246,54.70969,Įsruties g. 28,POINT (25.18246 54.70969),60-64,0-34,0-34,7.0
22492,660,Šilo g.,1,Antakalnis,Vilnius,25.311,54.70465,Šilo g. 1,POINT (25.311 54.70465),65-69,0-34,45-49,8.0
21979,123,Filaretų g.,74D,Rasos,Vilnius,25.32101,54.69055,Filaretų g. 74D,POINT (25.32101 54.69055),40-44,35-39,55-59,
21894,35,Audronės g.,20,Naujoji Vilnia,Vilnius,25.39859,54.703,Audronės g. 20,POINT (25.39859 54.703),0-34,40-44,0-34,
22269,427,Polocko g.,48,Senamiestis,Vilnius,25.31119,54.68265,Polocko g. 48,POINT (25.31119 54.68265),60-64,40-44,55-59,0.0
53562,2372,Paeglinės Sodų 5-oji g.,28,Naujoji Vilnia,Vilnius,25.36926,54.67257,Paeglinės Sodų 5-oji g. 28,POINT (25.36926 54.67257),0-34,35-39,0-34,
32121,992,Dusinėnų g.,15,Naujininkai,Vilnius,25.24884,54.61194,Dusinėnų g. 15,POINT (25.24884 54.61194),0-34,40-44,50-54,
53454,2318,Salininkų Sodų 2-oji g.,1,Naujininkai,Vilnius,25.28306,54.61824,Salininkų Sodų 2-oji g. 1,POINT (25.28306 54.61824),0-34,35-39,60-64,
100250,2908,Smėlynės Sodų 5-oji g.,26,Antakalnis,Vilnius,25.36277,54.75979,Smėlynės Sodų 5-oji g. 26,POINT (25.36277 54.75979),45-49,0-34,45-49,
22442,607,Verkių g.,51,Verkiai,Vilnius,25.29374,54.72953,Verkių g. 51,POINT (25.29374 54.72953),35-39,0-34,35-39,
22326,485,Saulės g.,20,Antakalnis,Vilnius,25.31466,54.69149,Saulės g. 20,POINT (25.31466 54.69149),45-49,0-34,50-54,
22267,424,Plytų g.,6,Naujoji Vilnia,Vilnius,25.35771,54.6768,Plytų g. 6,POINT (25.35771 54.6768),0-34,50-54,35-39,
24704,751,Dundulio g.,4,Verkiai,Vilnius,25.34725,54.77679,Dundulio g. 4,POINT (25.34725 54.77679),0-34,0-34,40-44,
50096,1744,Bajorų Sodų 29-oji g.,4,Verkiai,Vilnius,25.24361,54.75944,Bajorų Sodų 29-oji g. 4,POINT (25.24361 54.75944),0-34,0-34,35-39,
21961,105,Durpių g.,14,Šnipiškės,Vilnius,25.27522,54.70854,Durpių g. 14,POINT (25.27522 54.70854),55-59,0-34,0-34,
22353,513,Srovės g.,16,Rasos,Vilnius,25.31916,54.68284,Srovės g. 16,POINT (25.31916 54.68284),60-64,40-44,55-59,
22178,330,Medeinos g.,27,Pašilaičiai,Vilnius,25.22236,54.72609,Medeinos g. 27,POINT (25.22236 54.72609),50-54,0-34,0-34,
22149,299,Lobio g.,5A,Verkiai,Vilnius,25.26886,54.74723,Lobio g. 5A,POINT (25.26886 54.74723),50-54,0-34,0-34,
22530,702,Žvirgždyno g.,18,Senamiestis,Vilnius,25.30842,54.68134,Žvirgždyno g. 18,POINT (25.30842 54.68134),55-59,40-44,50-54,
